Bacteria;Actinobacteriota;Actinobacteria;Frankiales,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales,Bacteria;Actinobacteriota;Actinobacteria;uncultured,Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales,Bacteria;Chloroflexi;Anaerolineae;Caldilineales,Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales,Bacteria;Firmicutes;Bacilli;Erysipelotrichales,Bacteria;Firmicutes;Bacilli;Lactobacillales,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group,Bacteria;Firmicutes;Clostridia;Clostridiales,Bacteria;Firmicutes;Clostridia;Eubacteriales,Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae,Bacteria;Firmicutes;Clostridia;Oscillospirales,Bacteria;Firmicutes;Clostridia;Peptococcales,Bacteria;Firmicutes;Incertae Sedis;DTU014,Bacteria;Firmicutes;Limnochordia;Hydrogenispora,Bacteria;Firmicutes;Limnochordia;M55-D21,Bacteria;Firmicutes;Moorellia;Desulfitibacterales,Bacteria;Firmicutes;Negativicutes;Acidaminococcales,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales,Bacteria;Firmicutes;uncultured;uncultured Peptococcaceae bacterium,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales,Bacteria;Myxococcota;Polyangia;Polyangiales,Bacteria;Myxococcota;Polyangia;mle1-27,Bacteria;Myxococcota;bacteriap25;uncultured bacterium,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales,Bacteria;Synergistota;Synergistia;Synergistales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales,Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales,Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales,Bacteria;Desulfobacterota;Syntrophia;Syntrophales,Bacteria;SAR324 clade(Marine group B);uncultured delta proteobacterium,label
45.0,32.0,0.0,0.0,0.0,1365.0,4243.0,0.0,0.0,0.0,0.0,0.0,794.0,0.0,739.0,1.0,9.0,0.0,1.0,0.0,13.0,0.0,0.0,9594.0,0.0,216.0,0.0,5.0,0.0,0.0,3321.0,2073.0,5.0,26.0,0.0,48.0,0.0,326.0,131.0,1.0,0.0,0.0,1
1.0,3.0,2.0,5.0,0.0,820.0,5652.0,6.0,0.0,12.0,60.0,15.0,958.0,0.0,77.0,0.0,4.0,143.0,39.0,24.0,2.0,0.0,1.0,1628.0,40.0,1857.0,30.0,91.0,0.0,0.0,392.0,1.0,0.0,0.0,0.0,60.0,0.0,962.0,3.0,5.0,0.0,3.0,0
3.0,1.0,0.0,0.0,0.0,0.0,13029.0,7.0,0.0,0.0,21.0,0.0,120.0,0.0,17.0,0.0,0.0,180.0,213.0,0.0,6.0,0.0,0.0,919.0,50.0,1373.0,0.0,0.0,0.0,0.0,1.0,919.0,0.0,0.0,0.0,10.0,5.0,322.0,657.0,4.0,0.0,0.0,0
8.0,1.0,1.0,1.0,0.0,433.0,4370.0,0.0,0.0,21.0,12.0,0.0,68.0,5.0,151.0,1067.0,1.0,1013.0,114.0,9.0,34.0,0.0,0.0,2887.0,37.0,3745.0,11.0,66.0,2.0,0.0,0.0,1111.0,0.0,0.0,0.0,1.0,0.0,15.0,5.0,1.0,0.0,0.0,0
6.0,1.0,1.0,0.0,0.0,95.0,10033.0,0.0,0.0,213.0,6.0,0.0,466.0,0.0,12.0,0.0,0.0,11.0,1720.0,2.0,56.0,0.0,0.0,3536.0,161.0,2363.0,0.0,6.0,0.0,0.0,0.0,265.0,0.0,0.0,3.0,14.0,0.0,138.0,126.0,0.0,0.0,4.0,1
1.0,1.0,2.0,0.0,0.0,4.0,6188.0,0.0,2.0,4.0,266.0,0.0,83.0,0.0,5.0,0.0,0.0,69.0,29.0,0.0,0.0,0.0,0.0,2424.0,40.0,1929.0,0.0,13.0,0.0,0.0,198.0,32.0,0.0,0.0,0.0,760.0,0.0,73.0,23.0,1.0,0.0,0.0,0
2.0,8.0,0.0,0.0,0.0,487.0,3207.0,0.0,0.0,0.0,22.0,4.0,593.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2430.0,162.0,3070.0,0.0,9.0,0.0,0.0,0.0,5251.0,0.0,0.0,0.0,10.0,0.0,105.0,0.0,1.0,0.0,0.0,0
5.0,2.0,0.0,4.0,0.0,385.0,3614.0,6.0,0.0,0.0,23.0,0.0,156.0,0.0,38.0,0.0,5.0,85.0,1.0,0.0,0.0,0.0,0.0,9101.0,53.0,1505.0,3.0,61.0,0.0,0.0,1434.0,5276.0,3.0,0.0,0.0,73.0,0.0,21.0,9.0,0.0,0.0,1.0,1
0.0,0.0,3.0,1.0,0.0,78.0,13219.0,6.0,0.0,0.0,556.0,7.0,40.0,0.0,29.0,1.0,0.0,1161.0,252.0,959.0,72.0,0.0,0.0,3117.0,295.0,7132.0,41.0,58.0,2.0,0.0,321.0,1912.0,0.0,0.0,0.0,323.0,0.0,174.0,12.0,1.0,0.0,0.0,1
6.0,1.0,0.0,0.0,0.0,52.0,11013.0,7.0,0.0,0.0,14.0,0.0,128.0,0.0,28.0,0.0,2.0,1034.0,92.0,2.0,11.0,0.0,0.0,4398.0,33.0,6336.0,0.0,27.0,0.0,0.0,895.0,2461.0,0.0,0.0,0.0,14.0,0.0,1712.0,23.0,0.0,0.0,0.0,2
9.0,13.0,0.0,0.0,0.0,991.0,5479.0,0.0,0.0,1.0,393.0,5.0,535.0,0.0,63.0,184.0,1.0,182.0,430.0,0.0,64.0,0.0,0.0,2855.0,34.0,3803.0,0.0,33.0,0.0,0.0,34.0,22.0,0.0,3.0,0.0,768.0,0.0,904.0,2.0,1.0,0.0,0.0,1
7.0,21.0,1.0,0.0,3.0,160.0,4015.0,5.0,0.0,0.0,6.0,1.0,448.0,0.0,58.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3742.0,179.0,2286.0,0.0,80.0,0.0,0.0,1.0,4026.0,0.0,0.0,0.0,1458.0,1.0,7.0,33.0,4.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,74.0,9260.0,0.0,0.0,129.0,80.0,1.0,187.0,0.0,99.0,154.0,0.0,335.0,199.0,31.0,12.0,0.0,11.0,2881.0,183.0,2747.0,39.0,30.0,10.0,0.0,0.0,429.0,0.0,0.0,0.0,625.0,0.0,5218.0,0.0,8.0,0.0,0.0,2
5.0,2.0,1.0,7.0,0.0,315.0,4451.0,1.0,0.0,0.0,14.0,0.0,355.0,0.0,128.0,1886.0,0.0,773.0,25.0,3.0,132.0,1.0,0.0,2212.0,5.0,2504.0,15.0,51.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,44.0,0.0,1751.0,23.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,0.0,123.0,4693.0,1.0,0.0,0.0,12.0,5.0,471.0,5.0,37.0,0.0,0.0,153.0,30.0,3.0,58.0,0.0,0.0,3027.0,150.0,7519.0,42.0,50.0,0.0,0.0,0.0,6799.0,0.0,1.0,0.0,636.0,0.0,7087.0,7.0,0.0,0.0,0.0,1
0.0,6.0,2.0,0.0,0.0,25.0,8266.0,0.0,0.0,6.0,30.0,0.0,75.0,0.0,6.0,0.0,0.0,15.0,6.0,3.0,11.0,0.0,0.0,718.0,7.0,1619.0,0.0,14.0,0.0,0.0,414.0,2.0,0.0,0.0,0.0,241.0,0.0,5.0,3.0,0.0,0.0,0.0,0
1.0,1.0,4.0,0.0,0.0,141.0,10525.0,2.0,0.0,0.0,36.0,0.0,526.0,1.0,33.0,91.0,0.0,618.0,0.0,7.0,0.0,0.0,0.0,1635.0,42.0,3748.0,0.0,25.0,0.0,0.0,0.0,3631.0,0.0,0.0,0.0,39.0,0.0,2012.0,26.0,0.0,0.0,0.0,0
2.0,4.0,0.0,1.0,0.0,74.0,7047.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,185.0,6.0,0.0,138.0,319.0,1.0,6.0,0.0,0.0,791.0,8.0,1296.0,2.0,5.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,25.0,0.0,2399.0,30.0,0.0,0.0,5.0,0
1.0,1.0,1.0,0.0,0.0,165.0,6193.0,0.0,0.0,0.0,61.0,0.0,1152.0,0.0,93.0,0.0,1.0,148.0,803.0,1.0,9.0,0.0,0.0,2602.0,1.0,3039.0,4.0,19.0,0.0,0.0,21.0,943.0,0.0,0.0,1.0,260.0,0.0,1.0,32.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,34.0,5085.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,17.0,0.0,0.0,3.0,4.0,2.0,23.0,0.0,1.0,1255.0,53.0,2156.0,0.0,14.0,0.0,0.0,278.0,2168.0,0.0,2.0,0.0,141.0,0.0,0.0,5.0,0.0,0.0,1.0,2
5.0,4.0,1.0,1.0,0.0,181.0,6422.0,17.0,0.0,0.0,0.0,0.0,296.0,0.0,261.0,0.0,13.0,9.0,0.0,0.0,2058.0,5.0,0.0,2730.0,828.0,2274.0,0.0,6.0,0.0,0.0,0.0,5245.0,0.0,14.0,0.0,475.0,0.0,5613.0,1516.0,0.0,0.0,0.0,1
2.0,2.0,1.0,4.0,2.0,410.0,3162.0,0.0,0.0,0.0,62.0,0.0,960.0,4.0,1049.0,56.0,15.0,787.0,456.0,6.0,118.0,0.0,0.0,1999.0,72.0,2788.0,29.0,20.0,0.0,1.0,76.0,198.0,0.0,3.0,0.0,53.0,0.0,80.0,59.0,2.0,0.0,0.0,0
3.0,1.0,0.0,0.0,0.0,47.0,1747.0,0.0,0.0,0.0,3.0,0.0,28.0,0.0,196.0,0.0,0.0,5.0,26.0,0.0,0.0,0.0,0.0,5921.0,42.0,3383.0,0.0,167.0,0.0,0.0,30.0,3573.0,0.0,3.0,0.0,23.0,0.0,666.0,11.0,0.0,0.0,0.0,1
28.0,44.0,5.0,1.0,5.0,697.0,6941.0,8.0,0.0,0.0,5.0,0.0,804.0,0.0,153.0,0.0,5.0,6.0,0.0,0.0,7.0,0.0,0.0,5735.0,0.0,2835.0,0.0,1.0,0.0,0.0,32.0,317.0,0.0,23.0,4.0,369.0,0.0,1282.0,49.0,0.0,0.0,0.0,0
1.0,2.0,3.0,0.0,0.0,78.0,7072.0,0.0,0.0,0.0,76.0,0.0,88.0,0.0,6.0,717.0,2.0,78.0,491.0,3.0,0.0,0.0,0.0,758.0,25.0,1890.0,4.0,12.0,0.0,0.0,0.0,824.0,0.0,0.0,0.0,277.0,0.0,39.0,3.0,0.0,1.0,2.0,0
0.0,1.0,10.0,0.0,0.0,24.0,3935.0,0.0,0.0,0.0,7.0,0.0,27.0,0.0,3.0,0.0,0.0,195.0,205.0,8.0,10.0,0.0,0.0,1244.0,26.0,4269.0,15.0,5.0,0.0,0.0,0.0,2355.0,2.0,0.0,0.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0
0.0,1.0,3.0,0.0,1.0,176.0,6829.0,1.0,4.0,28.0,17.0,0.0,142.0,66.0,45.0,607.0,1.0,515.0,880.0,159.0,0.0,0.0,5.0,2006.0,168.0,4025.0,19.0,73.0,0.0,1.0,0.0,3789.0,0.0,0.0,0.0,438.0,0.0,287.0,1.0,1.0,0.0,0.0,1
0.0,21.0,0.0,0.0,0.0,734.0,8191.0,0.0,3.0,0.0,37.0,0.0,356.0,0.0,136.0,5.0,0.0,53.0,0.0,0.0,3.0,0.0,0.0,1177.0,9.0,1727.0,0.0,28.0,0.0,0.0,1076.0,237.0,0.0,0.0,0.0,202.0,0.0,206.0,117.0,0.0,0.0,3.0,2
0.0,0.0,0.0,0.0,0.0,7.0,9378.0,0.0,0.0,4.0,51.0,0.0,26.0,6.0,20.0,624.0,0.0,594.0,1391.0,20.0,65.0,0.0,0.0,1790.0,48.0,2797.0,22.0,32.0,7.0,0.0,0.0,732.0,0.0,0.0,1.0,571.0,0.0,210.0,10.0,0.0,0.0,1.0,0
2.0,0.0,18.0,0.0,0.0,840.0,711.0,0.0,0.0,0.0,0.0,0.0,657.0,26.0,2368.0,81.0,6.0,230.0,2461.0,7.0,104.0,3.0,0.0,1360.0,2.0,1761.0,5.0,216.0,0.0,0.0,13.0,8.0,0.0,1.0,0.0,37.0,0.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,49.0,8662.0,0.0,0.0,0.0,2.0,0.0,29.0,0.0,37.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,1077.0,77.0,1381.0,0.0,8.0,0.0,0.0,199.0,5.0,0.0,0.0,0.0,467.0,0.0,2.0,0.0,0.0,0.0,0.0,0
2.0,3.0,5.0,2.0,0.0,304.0,4901.0,28.0,1.0,0.0,140.0,0.0,143.0,5.0,163.0,1325.0,4.0,194.0,743.0,7.0,2.0,0.0,0.0,1329.0,141.0,2609.0,47.0,37.0,1.0,0.0,1.0,1594.0,1.0,5.0,0.0,83.0,0.0,227.0,29.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,24.0,3796.0,0.0,0.0,31.0,12.0,0.0,20.0,6.0,4.0,1442.0,1.0,184.0,1193.0,97.0,1.0,0.0,0.0,411.0,187.0,1811.0,8.0,17.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,66.0,0.0,20.0,1.0,0.0,0.0,14.0,1
1.0,1.0,0.0,0.0,0.0,312.0,5320.0,0.0,0.0,1.0,24.0,0.0,190.0,2.0,15.0,142.0,1.0,356.0,702.0,16.0,48.0,0.0,0.0,1749.0,82.0,4425.0,6.0,26.0,0.0,0.0,0.0,837.0,0.0,1.0,0.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,0
14.0,7.0,6.0,7.0,0.0,1186.0,20705.0,0.0,0.0,0.0,32.0,0.0,234.0,0.0,228.0,0.0,1.0,230.0,1.0,0.0,18.0,0.0,0.0,4430.0,69.0,3807.0,1.0,34.0,0.0,0.0,1.0,2284.0,2.0,0.0,0.0,246.0,0.0,81.0,72.0,4.0,0.0,0.0,0
32.0,2.0,0.0,0.0,0.0,2267.0,2898.0,0.0,1.0,0.0,0.0,0.0,1565.0,0.0,1944.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6362.0,12.0,6774.0,0.0,35.0,0.0,0.0,36.0,3.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,65.0,5648.0,0.0,0.0,6.0,17.0,0.0,373.0,0.0,47.0,0.0,0.0,60.0,387.0,42.0,1.0,0.0,5.0,1946.0,56.0,2549.0,0.0,32.0,0.0,0.0,0.0,2011.0,0.0,2.0,0.0,132.0,0.0,340.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,282.0,4446.0,2.0,0.0,0.0,0.0,0.0,367.0,0.0,40.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,2010.0,15.0,2856.0,0.0,86.0,0.0,0.0,13.0,17.0,4.0,0.0,0.0,32.0,0.0,1295.0,0.0,3.0,0.0,0.0,2
5.0,2.0,0.0,1.0,0.0,470.0,6210.0,2.0,0.0,1.0,1.0,2.0,243.0,0.0,21.0,213.0,0.0,51.0,2000.0,4.0,34.0,0.0,0.0,1540.0,53.0,2387.0,18.0,20.0,0.0,0.0,11.0,154.0,0.0,0.0,0.0,31.0,0.0,120.0,10.0,0.0,0.0,1.0,1
2.0,4.0,0.0,10.0,0.0,161.0,5941.0,0.0,0.0,6.0,0.0,0.0,1317.0,0.0,1071.0,272.0,1.0,330.0,4322.0,13.0,24.0,3.0,0.0,3151.0,1617.0,2084.0,10.0,67.0,0.0,0.0,11.0,79.0,0.0,1.0,4.0,223.0,1.0,3333.0,4.0,3.0,0.0,2.0,0
16.0,2.0,3.0,4.0,0.0,219.0,4264.0,0.0,0.0,26.0,7.0,10.0,241.0,12.0,294.0,0.0,2.0,223.0,416.0,0.0,28.0,1.0,0.0,1836.0,12.0,2329.0,1.0,93.0,0.0,0.0,93.0,19.0,0.0,4.0,0.0,18.0,0.0,5765.0,7.0,1.0,0.0,0.0,1
0.0,0.0,0.0,2.0,0.0,315.0,13491.0,0.0,0.0,0.0,7.0,0.0,34.0,38.0,165.0,30.0,0.0,22.0,13.0,2.0,8.0,0.0,0.0,1615.0,49.0,2191.0,5.0,0.0,0.0,0.0,79.0,118.0,2.0,0.0,0.0,53.0,0.0,75.0,10.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,108.0,11306.0,0.0,2.0,0.0,95.0,0.0,569.0,0.0,21.0,194.0,0.0,147.0,359.0,8.0,0.0,0.0,0.0,4284.0,229.0,3094.0,8.0,70.0,0.0,0.0,134.0,14.0,0.0,0.0,38.0,325.0,0.0,359.0,0.0,0.0,0.0,0.0,0
8.0,5.0,1.0,1.0,0.0,56.0,5461.0,0.0,15.0,0.0,0.0,0.0,311.0,0.0,81.0,0.0,2.0,11.0,6.0,8.0,62.0,0.0,0.0,2109.0,600.0,3243.0,0.0,76.0,0.0,0.0,0.0,4529.0,0.0,1.0,0.0,2.0,0.0,1009.0,4.0,0.0,0.0,1.0,1
8.0,54.0,0.0,1.0,0.0,664.0,7428.0,1.0,0.0,0.0,3.0,1.0,222.0,8.0,288.0,6.0,7.0,128.0,28.0,4.0,1.0,4.0,1.0,2449.0,41.0,3751.0,21.0,112.0,0.0,3.0,498.0,397.0,0.0,4.0,1.0,144.0,0.0,919.0,266.0,1.0,1.0,0.0,2
3.0,31.0,0.0,1.0,0.0,220.0,6459.0,8.0,0.0,5.0,32.0,1.0,54.0,1.0,17.0,98.0,5.0,302.0,2390.0,17.0,31.0,1.0,0.0,1462.0,61.0,2718.0,32.0,18.0,0.0,0.0,45.0,1203.0,0.0,0.0,0.0,1848.0,0.0,4312.0,1.0,377.0,422.0,0.0,1
14.0,0.0,0.0,0.0,0.0,635.0,2999.0,38.0,0.0,0.0,1.0,0.0,1094.0,167.0,3893.0,337.0,1.0,247.0,184.0,133.0,264.0,3.0,0.0,4329.0,62.0,5701.0,39.0,133.0,1.0,0.0,0.0,1086.0,0.0,3.0,0.0,40.0,0.0,246.0,1.0,0.0,1.0,1.0,1
10.0,86.0,21.0,9.0,0.0,777.0,6211.0,16.0,0.0,0.0,15.0,0.0,321.0,0.0,840.0,0.0,1.0,2.0,974.0,0.0,11.0,0.0,0.0,7706.0,322.0,7629.0,0.0,10.0,0.0,0.0,511.0,183.0,0.0,0.0,0.0,135.0,7.0,162.0,578.0,21.0,0.0,0.0,4
2.0,2.0,0.0,2.0,0.0,109.0,6241.0,0.0,0.0,0.0,15.0,0.0,148.0,0.0,7.0,110.0,1.0,47.0,1168.0,0.0,0.0,0.0,0.0,1492.0,19.0,1609.0,0.0,3.0,0.0,0.0,7.0,299.0,0.0,1.0,2.0,35.0,0.0,2.0,7.0,0.0,0.0,3.0,1
24.0,65.0,0.0,2.0,2.0,967.0,431.0,0.0,0.0,0.0,1.0,0.0,1242.0,0.0,479.0,0.0,1.0,1.0,0.0,0.0,65.0,0.0,0.0,2361.0,2.0,340.0,0.0,0.0,0.0,0.0,13.0,21.0,3.0,49.0,1.0,81.0,0.0,2095.0,599.0,1.0,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,18.0,4227.0,0.0,0.0,18.0,0.0,0.0,101.0,0.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1176.0,50.0,1645.0,0.0,1.0,0.0,0.0,368.0,5.0,0.0,0.0,0.0,351.0,0.0,44.0,0.0,0.0,0.0,0.0,0
13.0,2.0,0.0,0.0,0.0,112.0,8271.0,0.0,1.0,0.0,41.0,1.0,221.0,0.0,39.0,0.0,2.0,113.0,2.0,0.0,10.0,0.0,0.0,3155.0,266.0,6236.0,0.0,2.0,0.0,0.0,188.0,2203.0,0.0,2.0,0.0,2042.0,0.0,5.0,1122.0,1.0,0.0,0.0,1
0.0,7.0,1.0,0.0,0.0,134.0,6746.0,1.0,0.0,0.0,0.0,0.0,531.0,0.0,245.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,3436.0,84.0,1379.0,0.0,11.0,0.0,0.0,0.0,1057.0,0.0,0.0,0.0,410.0,0.0,1761.0,6.0,0.0,3.0,0.0,1
3.0,3.0,1.0,1.0,1.0,65.0,4320.0,0.0,0.0,0.0,0.0,0.0,1374.0,0.0,308.0,0.0,0.0,28.0,4.0,0.0,248.0,0.0,0.0,6631.0,26.0,3946.0,0.0,10.0,0.0,0.0,0.0,1299.0,0.0,0.0,0.0,60.0,0.0,542.0,4120.0,0.0,0.0,0.0,0
0.0,0.0,2.0,1.0,0.0,147.0,6085.0,5.0,0.0,0.0,5.0,0.0,65.0,4.0,443.0,0.0,6.0,332.0,3395.0,2.0,3.0,0.0,0.0,3172.0,189.0,4852.0,46.0,40.0,0.0,3.0,8.0,499.0,0.0,3.0,6.0,37.0,0.0,42.0,3.0,0.0,0.0,0.0,1
1.0,2.0,0.0,0.0,0.0,44.0,3309.0,0.0,0.0,0.0,10.0,0.0,77.0,0.0,9.0,109.0,0.0,165.0,331.0,5.0,1.0,0.0,0.0,1197.0,12.0,1933.0,4.0,9.0,0.0,0.0,7.0,228.0,0.0,1.0,0.0,92.0,0.0,5.0,0.0,0.0,0.0,0.0,0
2.0,3.0,3.0,3.0,0.0,419.0,15043.0,0.0,0.0,0.0,6.0,0.0,453.0,0.0,88.0,288.0,3.0,73.0,215.0,1.0,26.0,0.0,0.0,6113.0,258.0,5764.0,0.0,83.0,0.0,0.0,0.0,2493.0,0.0,0.0,0.0,8.0,0.0,1309.0,387.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,22.0,7731.0,2.0,0.0,0.0,77.0,3.0,82.0,0.0,375.0,685.0,0.0,432.0,376.0,2.0,8.0,0.0,0.0,2016.0,147.0,3466.0,4.0,29.0,4.0,0.0,437.0,307.0,0.0,0.0,0.0,132.0,0.0,24.0,10.0,0.0,0.0,0.0,0
3.0,1.0,0.0,0.0,0.0,369.0,5741.0,0.0,1.0,0.0,0.0,0.0,470.0,0.0,47.0,0.0,0.0,607.0,167.0,12.0,0.0,0.0,0.0,2174.0,141.0,3595.0,13.0,50.0,0.0,0.0,16.0,416.0,0.0,0.0,0.0,348.0,0.0,2412.0,4.0,0.0,0.0,0.0,4
1.0,1.0,1.0,0.0,0.0,1540.0,11253.0,0.0,1.0,0.0,29.0,0.0,247.0,1.0,75.0,0.0,2.0,1789.0,3637.0,38.0,10.0,0.0,0.0,3316.0,84.0,5584.0,21.0,57.0,50.0,0.0,592.0,27.0,0.0,0.0,1.0,169.0,0.0,284.0,0.0,0.0,0.0,0.0,1
9.0,6.0,5.0,12.0,54.0,63.0,2929.0,4.0,0.0,0.0,37.0,0.0,515.0,0.0,1307.0,0.0,5.0,103.0,0.0,0.0,17.0,0.0,0.0,3405.0,43.0,1994.0,0.0,26.0,0.0,0.0,296.0,7410.0,3.0,10.0,0.0,14.0,0.0,1118.0,71.0,1.0,2.0,0.0,1
11.0,31.0,0.0,4.0,0.0,197.0,23407.0,0.0,0.0,14.0,180.0,1.0,192.0,0.0,1236.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,7120.0,247.0,6219.0,0.0,105.0,0.0,0.0,0.0,3588.0,0.0,0.0,6.0,17.0,0.0,0.0,103.0,8.0,0.0,38.0,1
0.0,24.0,0.0,2.0,0.0,359.0,5069.0,0.0,0.0,5.0,23.0,0.0,2057.0,0.0,137.0,0.0,0.0,0.0,278.0,0.0,0.0,3.0,0.0,6715.0,12.0,1430.0,0.0,311.0,0.0,0.0,446.0,3068.0,35.0,0.0,0.0,114.0,0.0,21.0,15.0,1.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,72.0,15658.0,0.0,0.0,26.0,57.0,0.0,96.0,5.0,16.0,578.0,0.0,2008.0,196.0,4.0,2.0,0.0,0.0,1459.0,44.0,1854.0,5.0,33.0,8.0,0.0,439.0,2.0,0.0,1.0,0.0,24.0,0.0,15.0,0.0,0.0,0.0,0.0,0
6.0,4.0,0.0,0.0,4.0,1192.0,5811.0,1.0,0.0,41.0,0.0,0.0,885.0,0.0,132.0,0.0,2.0,367.0,488.0,3.0,126.0,1.0,0.0,4743.0,142.0,5562.0,2.0,46.0,0.0,0.0,0.0,593.0,0.0,0.0,0.0,18.0,0.0,1419.0,358.0,0.0,0.0,0.0,0
4.0,0.0,0.0,0.0,0.0,33.0,5982.0,1.0,0.0,0.0,15.0,0.0,16.0,0.0,173.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.0,0.0,1091.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,23.0,0.0,527.0,0.0,0.0,0.0,1.0,1
1.0,0.0,0.0,0.0,0.0,45.0,3920.0,0.0,0.0,338.0,5.0,0.0,108.0,35.0,1.0,995.0,0.0,727.0,423.0,18.0,61.0,0.0,0.0,810.0,38.0,1415.0,5.0,8.0,2.0,0.0,3.0,318.0,0.0,0.0,0.0,46.0,0.0,31.0,91.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,86.0,8832.0,18.0,0.0,0.0,0.0,0.0,217.0,23.0,330.0,309.0,0.0,417.0,2173.0,30.0,141.0,0.0,0.0,2580.0,249.0,7048.0,104.0,27.0,18.0,0.0,0.0,3536.0,0.0,0.0,0.0,202.0,0.0,3230.0,0.0,36.0,0.0,0.0,1
4.0,5.0,1.0,0.0,2.0,246.0,9731.0,0.0,0.0,0.0,0.0,0.0,1334.0,0.0,25.0,0.0,3.0,2.0,1.0,0.0,2.0,3.0,0.0,6002.0,93.0,4278.0,0.0,57.0,0.0,0.0,0.0,10801.0,0.0,8.0,0.0,4772.0,0.0,323.0,7.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,16.0,7140.0,0.0,0.0,0.0,21.0,0.0,269.0,0.0,9.0,0.0,1.0,25.0,0.0,0.0,0.0,1.0,0.0,1212.0,102.0,1235.0,0.0,21.0,0.0,0.0,232.0,1186.0,0.0,1.0,2.0,93.0,0.0,5115.0,1.0,0.0,0.0,4.0,0
4.0,9.0,2.0,3.0,0.0,390.0,5588.0,3.0,0.0,0.0,24.0,0.0,114.0,0.0,179.0,1.0,3.0,168.0,0.0,34.0,58.0,2.0,0.0,1681.0,127.0,4609.0,0.0,38.0,4.0,0.0,227.0,58.0,0.0,1.0,0.0,50.0,0.0,1913.0,279.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,216.0,8636.0,1.0,0.0,0.0,17.0,0.0,241.0,0.0,27.0,2565.0,0.0,361.0,2748.0,81.0,9.0,0.0,0.0,1540.0,529.0,1752.0,11.0,15.0,6.0,0.0,101.0,16.0,0.0,0.0,0.0,77.0,0.0,21.0,19.0,0.0,0.0,0.0,0
